INDEX,TARGET_FLAG,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1341,0,10600,39061,50225,DebtCon,Other,15,0,0,77.114285108,0,12,32.587465652
1342,1,10600,61294,82646,DebtCon,ProfExe,5,0,4,87.859169291,2,13,36.395148149
1343,0,10600,46589,64559,HomeImp,Other,8,0,0,85.230876487,2,33,40.451392536
1344,0,10600,28264,86546,HomeImp,ProfExe,20,0,0,244.14050903,0,11,24.20235008
1345,0,10600,44696,57686,DebtCon,Office,0,0,0,170.34097406,0,20,37.792555026
1346,0,10600,61513,73143,DebtCon,ProfExe,2,0,0,164.56765548,2,34,43.204953133
1347,0,10600,82365,100272,DebtCon,ProfExe,3,1,0,122.48359427,0,26,33.651646949
1348,0,10600,81151,200459,HomeImp,Self,14,0,0,9.5341427099,,7,21.223213992
1350,1,10600,53200,71000,DebtCon,ProfExe,2,0,0,224.23333333,5,39,
1351,1,10600,22000,35200,DebtCon,Mgr,13,0,0,90.333333333,5,14,
1352,0,10600,56814,66692,DebtCon,Mgr,10,0,0,107.37405519,1,18,32.625687041
1354,0,10600,50662,62491,DebtCon,Other,0,0,0,197.70926699,1,13,26.251888349
1355,0,10600,43676,61576,DebtCon,Other,6,0,0,84.839126053,1,10,30.868137501
1357,0,10600,46972,80147,HomeImp,Office,12,3,0,244.23353012,2,29,32.656531297
1358,0,10600,63245,82041,DebtCon,Office,3,1,3,184.5725782,3,29,38.219034312
1359,0,10600,73844,107640,HomeImp,ProfExe,3,0,0,92.979490511,0,34,37.319289307
1360,0,10600,120137,137090,DebtCon,ProfExe,17,,1,173.6904615,0,33,30.958905738
1361,0,10600,80397,203341,HomeImp,Self,14,0,0,11.963733283,,7,18.732089739
1362,0,10600,83217,101359,DebtCon,Mgr,1,0,0,54.746622005,2,24,40.76038718
1364,0,10600,64546,84576,DebtCon,Other,0,,,173.62528427,,35,28.971803768
1365,0,10600,48018,68963,DebtCon,Mgr,2,0,0,186.7575926,1,16,30.655744344
1367,0,10600,72022,82238,DebtCon,Office,5,1,2,181.76894044,3,30,39.594148271
1368,0,10600,58701,67967,DebtCon,Mgr,10,0,0,116.53228926,1,19,31.540218257
1369,0,10700,85198,107044,HomeImp,ProfExe,0,0,0,66.758325469,0,19,36.846466819
1370,0,10700,56197,79272,HomeImp,Other,18,0,0,218.98166217,1,16,34.015359605
1373,0,10700,83650,203720,HomeImp,Self,11,0,0,13.588693962,,8,19.587710546
1374,0,10700,124330,176350,DebtCon,Other,8,0,0,222.63433925,1,19,33.964777335
1375,0,10700,55341,78062,HomeImp,Other,3,0,1,192.59685455,0,12,28.828649308
1377,0,10700,73996,92766,DebtCon,Office,15,0,1,102.14742858,0,9,25.3840627
1378,0,10700,59588,69166,HomeImp,Other,6,0,0,133.90650517,0,17,36.180857581
1379,0,10700,49573,68125,DebtCon,Other,2,0,0,223.2,0,10,
1380,1,10700,122000,148000,DebtCon,ProfExe,0.7,0,0,165.33333333,7,29,
1381,1,10700,34000,49756,HomeImp,Other,0.9,1,0,230.3,8,8,
1382,0,10700,67523,85560,DebtCon,Sales,5,0,0,126.84293494,0,35,26.001665333
1384,0,10700,50210,64838,HomeImp,Other,9,0,0,95.039168276,2,34,40.396233444
1385,0,10700,54091,67661,HomeImp,Other,27,0,2,188.53398908,0,24,38.589372345
1386,0,10700,147477,181050,HomeImp,Office,6,0,0,190.02108492,1,55,34.698162391
1387,0,10700,115118,124198,DebtCon,Self,6,1,0,174.34182326,0,19,31.75799058
1388,0,10700,110789,126781,DebtCon,Self,6,0,1,178.6374675,0,19,31.888936384
1391,0,10700,29569,47842,DebtCon,Other,12,,1,144.81717461,7,28,36.784582009
1392,0,10800,199000,226000,HomeImp,ProfExe,11,0,0,236.36666667,0,22,
1394,0,10800,98568,121994,,Office,15,0,0,270.26516526,0,16,33.658292221
1395,0,10800,32870,61572,DebtCon,Mgr,,,,,,,38.490246959
1396,1,10800,35602,73077,DebtCon,Self,,0,1,179.89655998,1,20,53.584883008
1397,0,10800,11950,46780,HomeImp,Office,24,0,0,268.9,0,20,
1398,0,10800,70214,83882,DebtCon,Office,4,1,2,172.79930087,3,30,38.588823585
1399,0,10800,49254,80527,HomeImp,Other,2,0,2,202.53743039,0,13,29.551583139
1400,0,10800,44355,57742,HomeImp,Other,20,0,1,129.73199214,0,22,38.042767861
1401,0,10800,125732,184667,DebtCon,Other,7,0,0,212.22346879,0,19,33.920789966
1402,0,10800,31149,67239,DebtCon,Mgr,,,,,,,35.265437376
1403,0,10800,80203,98731,DebtCon,Other,4,0,0,113.42514573,2,31,41.474073805
1404,0,10800,64181,70996,DebtCon,Other,4,0,0,171.75957905,2,17,33.227793593
1405,1,10800,57892,78900,DebtCon,ProfExe,15,0,3,329.16666667,1,14,
1406,0,10800,,,,,,,,,,,
1407,1,10800,75000,87400,HomeImp,Other,7,1,0,101.46666667,2,19,
1408,1,10800,52600,66700,DebtCon,ProfExe,2,0,0,110.56666667,5,26,
1409,0,10800,75378,86060,DebtCon,Mgr,6,0,0,102.66507078,0,23,30.09500969
1412,0,10800,56477,94980,HomeImp,Other,17,0,0,179.91736263,0,28,25.210739655
1415,0,10800,61791,78361,DebtCon,Office,5,0,0,94.518067782,2,15,28.088524645
1417,0,10800,,49495,HomeImp,Mgr,5,,,141.16529822,,8,21.079998939
1418,0,10800,83441,92148,DebtCon,Mgr,5,0,0,119.14584404,1,26,40.978635322
1419,0,10800,49953,75322,DebtCon,Other,0,0,0,58.892731331,8,21,23.875946186
1420,0,10800,67171,82138,HomeImp,Other,2,0,0,89.124526305,0,6,38.8031464
1422,0,10800,89139,122571,HomeImp,Other,8,,,,,,40.780527152
1423,0,10800,42191,57224,DebtCon,Other,15,0,0,68.810826166,0,11,30.518229752
1424,0,10800,61767,72668,DebtCon,ProfExe,15,0,0,228.98545319,3,32,37.91433471
1425,1,10900,86754,110000,DebtCon,ProfExe,13,0,2,103.43333333,0,19,
1426,0,10900,57494,66704,DebtCon,Mgr,6,,,115.31274905,,24,39.510985743
1427,0,10900,,76207,,,,,,,,,22.392611597
1428,0,10900,49406,83074,HomeImp,Other,1,0,1,191.81512308,0,13,30.124555686
1432,0,10900,17282,70783,DebtCon,ProfExe,19,0,1,404.9043933,0,11,23.610124369
1433,0,10900,56793,68825,DebtCon,Other,3,0,0,225.88904146,0,9,34.727875189
1434,0,10900,25061,35792,DebtCon,Other,3,,,,,,37.10471224
1435,0,10900,51990,76918,HomeImp,Other,0,0,1,180.81810233,0,12,29.555406533
1438,0,10900,45028,61014,DebtCon,Other,10,0,0,72.494660925,0,23,35.667645974
1439,1,10900,49352,56529,DebtCon,Other,7,0,1,78.833617625,2,23,36.174955236
1440,0,11000,14046,34777,DebtCon,Other,5,0,0,256.63415201,0,11,22.447943315
1441,0,11000,88252,112567,DebtCon,Other,11,0,0,224.71557646,2,15,39.526852362
1443,1,11000,60513,110485,DebtCon,Mgr,3,1,1,126.77192888,1,17,40.031393322
1444,0,11000,76958,88607,DebtCon,ProfExe,9,0,0,175.41182666,0,12,39.216775179
1446,0,11000,77929,102942,HomeImp,ProfExe,8,0,0,173.8298837,0,34,33.897772554
1447,0,11000,89275,108653,DebtCon,Other,15,0,0,206.90348089,2,15,37.743047077
1448,0,11000,57554,68222,DebtCon,ProfExe,14,0,0,215.43179389,3,32,36.569347898
1449,0,11000,21780,85505,HomeImp,ProfExe,19,0,0,240.68258102,0,10,24.404335112
1451,0,11000,48538,63805,DebtCon,Other,9,0,0,88.606023456,0,22,38.026151095
1452,0,11000,50716,61492,DebtCon,Other,3,0,1,90.230329762,0,20,38.255862022
1453,1,11000,77517,86214,HomeImp,ProfExe,2,2,0,352.37913787,0,28,28.030214206
1454,0,11000,56795,70014,DebtCon,Other,3,0,1,319.79577127,0,10,33.596170858
1455,1,11000,45000,63775,DebtCon,Other,14,0,0,173.16666667,0,18,
1456,1,11000,49000,66922,DebtCon,Other,11,0,2,91,3,32,
1458,0,11000,15129,29375,DebtCon,Office,6,0,1,102.43333333,0,17,
1459,0,11000,74596,98000,HomeImp,ProfExe,6,0,0,108.53333333,1,27,
1460,0,11000,85149,106820,HomeImp,Mgr,10,0,0,240.43333333,0,25,
1461,0,11000,102000,120000,DebtCon,,3,0,0,125.8,1,26,
1462,0,11000,63847,86500,HomeImp,Office,26,0,0,170.43333333,2,14,
1465,1,11000,63975,235000,HomeImp,ProfExe,4,5,0,123.76666667,1,17,
1466,1,11000,53700,68000,DebtCon,Mgr,6,0,0,101.5,0,13,
1467,1,11000,62227,81250,DebtCon,Office,9,0,5,123.76666667,3,34,
1469,1,11000,122751,140000,DebtCon,Other,5,0,0,116.7,2,30,
1473,0,11000,54641,65705,DebtCon,Other,5,0,0,323.19292763,0,10,33.299628394
1474,0,11000,85758,108661,HomeImp,Mgr,11,0,0,255.28741537,0,24,29.434867143
1475,0,11000,60123,74887,HomeImp,Other,3,0,1,242.24976115,2,16,37.680169764
1476,0,11000,43614,60831,DebtCon,Other,3,0,2,84.444746145,0,20,36.673648152
1477,0,11000,83639,98081,DebtCon,Other,10,0,0,155.37122034,4,22,42.539685706
1478,0,11000,50178,64427,DebtCon,Other,5,0,0,67.636289053,1,11,28.689928357
1479,0,11000,77723,107245,HomeImp,ProfExe,5,0,0,115.55852962,0,26,26.91192966
1480,0,11000,46093,60563,DebtCon,Mgr,4,0,0,190.48216428,1,21,29.578148133
1481,1,11000,85008,73223,HomeImp,Mgr,7,0,2,197.12004536,0,23,41.441052018
1482,0,11000,106762,123138,DebtCon,,2,0,0,131.01191573,0,25,32.80374334
1485,0,11000,,56851,HomeImp,Other,10,0,0,308.43564919,2,13,31.075616581
1486,0,11000,48893,113223,DebtCon,ProfExe,7,0,1,237.09808129,0,9,22.003376409
1487,0,11100,47689,52910,HomeImp,Mgr,21,1,1,224.48075013,1,18,34.947076581
1488,0,11100,59232,71157,DebtCon,Mgr,5,,,108.21716051,,24,40.091831822
1489,0,11100,,50262,HomeImp,Mgr,5,,,175.75688747,,8,22.956863758
1490,1,11100,52028,77316,HomeImp,Other,,0,2,194.48489733,1,12,30.797674365
1492,0,11100,72402,86584,DebtCon,Mgr,8,0,0,102.97207872,0,22,29.655713203
1493,0,11100,17430,68499,DebtCon,ProfExe,20,0,2,403.96540093,1,12,21.758642612
1494,1,11100,,26400,HomeImp,Other,8,0,0,,2,0,
1496,0,11100,27861,47737,HomeImp,Other,8,0,0,89.492116658,0,4,34.050949362
1497,0,11100,82329,100139,HomeImp,ProfExe,5,0,0,108.53256364,0,26,26.099258701
1498,0,11100,80922,95105,DebtCon,Other,3,0,0,90.881292261,2,31,38.120810575
1499,0,11100,,67005,HomeImp,Other,,0,0,364.37597582,0,7,36.674734318
1500,1,11100,68784,85464,,ProfExe,2,0,0,117.9983043,0,14,36.044251755
1502,0,11100,61856,77275,HomeImp,Other,4,0,1,243.71377409,1,16,36.564119563
1503,0,11100,105226,122901,DebtCon,,3,0,0,113.68878037,1,26,33.896642978
1504,0,11100,53232,86703,HomeImp,Other,16,0,0,183.20620747,0,29,26.87488997
1505,1,11100,52900,91741,HomeImp,Other,,1,1,93.110352698,,8,40.761453071
1506,0,11100,75392,89976,DebtCon,ProfExe,9,0,0,163.70355537,1,12,39.271884779
1508,0,11100,,,,,,,,,,,26.232459223
1509,0,11100,54496,71895,HomeImp,Other,6,0,0,125.76577489,0,16,35.506774068
1510,0,11100,56999,67427,HomeImp,Other,8,0,0,139.51391501,0,16,35.892436102
1511,0,11100,67366,102936,DebtCon,Other,9,0,0,213.28149573,0,20,19.078651168
1513,0,11100,148235,182053,HomeImp,Office,4,0,0,198.80971711,0,55,33.538726152
1515,0,11100,43167,60209,DebtCon,Other,3,0,1,80.368196976,0,20,37.490798825
1516,0,11100,50350,58837,DebtCon,Other,6,0,0,80.843216818,0,10,28.793166271
1518,0,11200,66868,107794,DebtCon,Office,10,0,0,152.92982848,1,12,39.640828981
1519,0,11200,93649,113833,DebtCon,Other,13,0,0,205.11724572,3,16,39.126130259
1520,0,11200,29348,87351,HomeImp,ProfExe,20,0,0,224.39489458,0,11,26.129627304
1521,0,11200,44966,55114,DebtCon,Office,1,0,0,173.96189741,1,21,37.456622102
1522,0,11200,23181,80140,HomeImp,ProfExe,21,0,0,221.4180934,0,10,25.462641527
1523,0,11200,68890,84059,DebtCon,Office,12,0,0,254.01968935,3,36,41.433943797
1524,0,11200,17411,86102,DebtCon,Other,10,0,0,267.97010945,0,13,22.089199918
1525,1,11200,114000,139200,DebtCon,Mgr,5,0,0,213.56666667,1,36,
1527,1,11200,56877,65125,HomeImp,Other,6,2,0,12.176928574,0,1,33.241218883
1529,0,11200,65508,103523,DebtCon,Office,12,0,0,154.42736766,0,12,37.575436102
1530,0,11200,153103,181849,HomeImp,Office,6,0,0,186.249507,0,55,33.995565356
1531,1,11200,68990,81922,DebtCon,Mgr,12,0,1,120.88581123,2,23,43.159875329
1533,0,11200,19496,73140,DebtCon,ProfExe,20,0,1,399.24269191,1,12,23.374504567
1534,0,11300,57377,75038,DebtCon,Office,4,0,0,91.219961165,1,15,25.140279716
1535,0,11300,124205,196124,HomeImp,Office,0,0,1,332.72338954,0,15,40.120168319
1536,0,11300,64437,79857,DebtCon,Office,5,0,0,88.789155967,2,14,27.899267889
1537,0,11300,61810,79817,DebtCon,Office,6,0,0,98.224144195,1,14,25.52507894
1538,0,11300,,66345,HomeImp,Other,,0,0,357.14381933,0,6,34.601973808
1539,0,11300,62168,80681,DebtCon,Sales,6,0,0,117.3762292,0,34,27.694521271
1540,0,11300,56651,71353,HomeImp,Other,29,1,2,176.91298776,1,24,38.544441857
1541,0,11300,46120,52911,HomeImp,Mgr,19,0,0,229.44157776,1,17,36.334814357
1542,0,11300,77926,89216,DebtCon,Mgr,6,0,0,146.81015408,2,26,39.466964223
1543,0,11300,129489,195105,HomeImp,Office,0,0,1,356.31348584,0,16,41.634017956
1544,0,11300,54984,63958,DebtCon,Mgr,4,0,0,190.92092996,1,16,28.086854837
1545,0,11300,40752,53683,HomeImp,Other,22,0,1,129.75806208,0,23,38.425881111
1546,0,11300,,28600,HomeImp,Office,20,0,0,190.03121757,0,15,39.008673024
1547,1,11300,29000,59900,HomeImp,Mgr,3,1,0,91.633333333,4,11,
1548,1,11300,56602,71500,DebtCon,Office,11,2,1,52.8,12,20,
1550,0,11300,16115,69113,DebtCon,ProfExe,22,0,2,403.51499966,0,12,22.168244524
1551,0,11300,77846,101984,HomeImp,ProfExe,5,0,0,112.38484554,1,27,28.298733642
1553,1,11300,62568,79009,HomeImp,Office,4,0,3,295.33466966,0,19,28.600252229
1554,1,11300,,,HomeImp,Other,,,,,,,
1557,0,11300,74783,100909,HomeImp,ProfExe,5,0,0,85.664833722,0,34,35.947854706
1558,0,11400,,29374,HomeImp,Office,20,0,0,207.93025578,1,15,38.955124742
1560,0,11400,75705,90727,DebtCon,Mgr,5,0,0,143.10103259,2,27,42.169926729
1561,0,11400,66491,89553,DebtCon,,4,0,0,212.78328271,0,16,31.120132652
1562,0,11400,55965,78051,DebtCon,Office,6,0,0,96.292020222,2,14,27.173232225
1563,0,11400,59813,72873,DebtCon,ProfExe,13,0,0,234.33024049,4,31,39.351470851
1565,0,11400,43530,56600,HomeImp,Other,21,0,0,114.98297904,0,23,39.481662901
1566,0,11400,56789,74016,HomeImp,Other,7,0,0,127.62547457,0,16,33.027143557
1567,0,11400,51203,60716,DebtCon,Other,2,0,0,99.104082616,0,20,38.235312929
1568,0,11400,,44849,HomeImp,Mgr,6,,,163.27459468,,9,23.481116639
1569,0,11400,,27439,HomeImp,,27,0,0,208.17711251,0,5,23.830110576
1570,0,11400,28043,87684,HomeImp,ProfExe,20,1,1,229.17795924,0,10,25.489994512
1571,0,11400,84380,202186,HomeImp,Self,13,0,0,34.914371682,,7,18.84034872
1572,0,11400,112930,144830,DebtCon,ProfExe,2,0,0,271.23803732,1,46,33.251079314
1573,0,11400,84278,200480,HomeImp,Self,14,0,0,4.4127700608,,8,19.112485067
1574,0,11400,64934,74875,DebtCon,Other,3,0,0,192.31448267,2,16,34.343755724
1575,0,11400,50166,61395,DebtCon,Other,1,0,0,188.88668235,1,12,26.950451284
1576,0,11400,52068,80643,HomeImp,Other,2,0,2,199.08772113,0,13,29.462134076
1577,0,11500,56720,82738,HomeImp,Other,17,0,0,200.41695429,0,16,34.019837692
1578,0,11500,104790,122169,,Office,16,1,0,266.12105655,0,16,34.082178462
1579,0,11500,53651,87547,HomeImp,Other,18,0,0,191.39688748,0,16,34.368650887
1580,0,11500,116430,215014,HomeImp,ProfExe,3,0,0,132.09363428,0,14,26.864568467
1581,0,11500,43945,63337,DebtCon,Mgr,2,0,1,193.74248539,0,21,27.623493964
1582,0,11500,53151,71645,HomeImp,Other,7,0,0,135.80047603,0,16,35.851614414
1583,0,11500,70409,89099,DebtCon,ProfExe,9,0,0,169.40165199,0,11,40.174430056
1584,0,11500,61264,75647,DebtCon,Office,11,0,0,262.89018789,3,36,39.547882702
1587,1,11500,21096,38952,DebtCon,Office,13,0,0,129.7,0,5,
1588,1,11500,47597.57,75937.5,DebtCon,Other,13.5,0,0,89.4,0,7,
1589,1,11500,67000,83000,DebtCon,ProfExe,4,,,,,,
1593,0,11500,29281,37717,HomeImp,Mgr,15,0,0,61.915444655,0,9,30.702428546
1594,0,11500,104610,118861,DebtCon,Other,18,0,1,203.70020243,1,16,37.596951452
1595,0,11500,,64037,HomeImp,Other,,0,0,354.17458076,0,7,34.355739238
1596,0,11500,59781,69864,DebtCon,Other,4,0,1,312.54739604,0,9,31.181801354
1597,0,11500,22758,36922,DebtCon,Office,7,0,1,103.04811711,0,16,19.020168304
1598,0,11600,82326,94599,DebtCon,Other,0,4,0,,0,3,29.893621477
1600,0,11600,92613,108515,DebtCon,Other,11,0,0,206.8225881,3,16,39.111039466
1602,1,11600,57939,69774,DebtCon,Mgr,5,0,0,91.99164592,0,12,72.264093333
1605,0,11600,22635,33353,DebtCon,Office,6,0,0,85.57207035,0,16,19.223872665
1606,0,11600,35865,50000,DebtCon,Other,,0,0,78.133333333,0,15,
1607,1,11600,57200,72500,DebtCon,Other,5,0,0,34.466666667,4,15,
1609,0,11600,96882,118914,DebtCon,ProfExe,13,0,0,176.22191092,2,17,34.757740199
1610,0,11600,28654,47042,DebtCon,Other,10,,0,158.0847883,7,29,38.477504842
1611,0,11600,36357,56514,,Other,31,0,0,237.81896639,0,19,20.181582401
1613,0,11600,64510,71105,DebtCon,ProfExe,5,0,0,150.26333198,1,34,43.239187116
1614,0,11600,57436,72460,,Other,11,0,0,255.12603024,0,27,28.945531785
1615,0,11600,129432,198705,HomeImp,Office,0,0,0,341.04732919,0,16,39.963258508
1616,0,11600,73079,101219,HomeImp,ProfExe,7,0,0,152.249875,0,33,34.249620743
1617,0,11600,,36474,HomeImp,Other,,,1,93.727138031,0,10,37.202953562
1618,0,11700,42151,58947,HomeImp,Other,22,0,0,122.03036183,0,23,40.083144531
1619,1,11700,,67940,HomeImp,Mgr,3,3,4,204.02559324,1,38,
1620,0,11700,78789,91342,DebtCon,Mgr,5,0,0,128.36067425,2,27,41.952681795
1621,0,11700,47072,85090,HomeImp,Other,18,0,0,192.25318228,0,16,35.064864675
1622,0,11700,95411,117927,DebtCon,ProfExe,14,0,0,177.92669579,1,17,34.490564131
1624,1,11700,51600,72399,HomeImp,Other,15,0,1,125.36336996,4,20,
1625,0,11700,52650,63646,DebtCon,Other,0,1,0,194.76099992,1,13,27.610844064
1627,0,11700,40266,59097,DebtCon,Other,,0,0,74.998098598,0,15,39.49702872
1628,0,11700,,69125,,,,,,,,,23.766832127
1629,0,11700,84863,91737,DebtCon,Other,0,4,0,,0,4,30.330811492
1630,0,11700,63724,82252,DebtCon,Office,13,0,0,233.24887936,3,37,40.075275838
1631,0,11700,59506,85000,DebtCon,Other,3,0,0,37.566666667,2,4,
1632,1,11700,69100,85000,DebtCon,Mgr,3.8,3,0,80.1,0,22,
1633,1,11700,62400,78000,DebtCon,Office,20,0,0,216.06666667,2,24,
1635,0,11700,37093,62116,DebtCon,Mgr,,,,,,,37.010948765
1636,0,11700,74783,86227,DebtCon,Mgr,7,0,0,116.75680052,0,23,28.019227084
1637,0,11700,64278,76055,,Other,12,0,0,245.29516293,0,26,28.439965842
1638,0,11700,15163,74500,DebtCon,ProfExe,19,0,2,378.82581852,1,11,20.090783327
1639,0,11700,56441,86987,HomeImp,Other,17,0,0,198.03271759,0,16,33.931163419
1640,0,11700,78157,103016,DebtCon,Mgr,1,0,0,69.805697668,2,24,38.448387115
1641,0,11700,55119,67931,DebtCon,Mgr,4,0,0,199.41069924,2,16,27.616338511
1642,0,11700,56990,83334,HomeImp,Other,4,0,2,177.43269886,0,13,30.998694504
1643,0,11700,101520,110617,DebtCon,Other,18,0,2,198.54334807,1,16,38.721259448
1644,0,11700,96532,107600,DebtCon,Other,12,0,0,214.86981675,2,15,40.287411441
1646,1,11800,74512,93328,HomeImp,Office,4,5,0,117.91881998,,16,58.295989944
1648,0,11800,52104,61618,DebtCon,Office,0,0,0,160.74993141,0,21,37.129512042
1650,1,11800,67678,108092,HomeImp,ProfExe,13,0,7,126.65823161,0,36,37.162689687
1652,0,11800,21813,30436,DebtCon,Office,5,0,1,104.01163591,0,16,19.408461231
1653,0,11800,44944,57132,DebtCon,Other,,0,0,74.156045076,0,14,42.81224294
1654,0,11800,57760,65535,DebtCon,Mgr,11,0,0,108.46940045,1,18,32.783483568
1655,0,11800,65062,78004,HomeImp,Office,12,0,0,251.14419571,0,31,43.372372819
1656,0,11800,67336,82218,DebtCon,Office,12,0,0,255.31353476,3,36,40.878428241
1657,0,11800,86785,125552,DebtCon,Office,11,0,0,148.17649241,1,22,37.884449327
1658,0,11800,116742,137385,DebtCon,ProfExe,15,,1,170.54003506,1,33,30.785003591
1660,0,11800,32257,59515,DebtCon,Office,23,0,0,231.59994452,0,29,25.701276422
1661,0,11800,,51246,HomeImp,Other,11,0,0,305.5667157,2,13,32.500059069
1662,0,11800,65012,91614,HomeImp,Office,26,0,0,171.88954687,2,13,42.488517052
1663,0,11800,53596,69786,DebtCon,Mgr,5,,,126.78778068,,24,41.047754879
1664,0,11800,98877,110250,DebtCon,Other,18,0,2,195.86291677,1,16,36.871699423
1665,0,11800,112146,140781,DebtCon,ProfExe,14,,0,170.70050749,0,32,29.942492402
1667,1,11900,54867,79000,HomeImp,Mgr,1,0,0,182.6,2,23,
1668,0,11900,44142,54299,HomeImp,Other,22,0,0,123.47114722,0,22,37.154902302
1669,0,11900,56443,86913,DebtCon,Office,12,0,0,119.85940967,0,24,38.861656969
1670,0,11900,85486,109386,HomeImp,ProfExe,11,0,1,175.54256546,0,28,33.670908179
1671,1,11900,108763,128780,DebtCon,Office,8,0,0,60.377932903,3,21,49.418114378
1672,0,11900,56792,64130,DebtCon,Mgr,13,0,0,118.61259022,1,18,32.665746304
1675,0,11900,85179,122788,HomeImp,Other,10,,,,,,39.430730627
1676,0,11900,41009,68211,DebtCon,Office,23,0,0,234.92961744,0,28,28.391039297
1677,0,11900,28329,80963,HomeImp,ProfExe,21,0,0,239.45711772,0,10,24.534997192
1678,0,11900,117550,144178,DebtCon,ProfExe,15,,1,170.9458328,1,32,29.099981214
1679,1,11900,58104,77870,HomeImp,Other,7,0,0,69.433333333,1,19,
1680,1,11900,52814,72000,DebtCon,Other,12,0,0,123.6,0,20,
1681,0,11900,34222,59948,DebtCon,Office,24,0,0,228.0753508,1,29,25.728837383
1682,0,11900,26601,52544,HomeImp,Other,0,0,0,240.6943608,0,11,40.775677146
1683,0,11900,81849,105403,HomeImp,ProfExe,5,0,1,82.639505382,1,34,36.50598321
1684,1,11900,29822,48574,DebtCon,Office,13,0,0,132.4016914,0,4,36.611156973
1685,0,11900,201264,227295,HomeImp,ProfExe,10,0,0,239.74336633,0,22,33.776336963
1686,0,11900,97506,110902,DebtCon,Other,17,0,1,196.56812795,2,15,37.99899138
1689,0,11900,78959,104371,DebtCon,Mgr,1,0,0,79.081397224,1,23,40.02421108
1690,0,11900,83877,208924,HomeImp,Self,15,0,0,12.752046941,,7,18.249721916
1692,0,11900,81318,105454,HomeImp,ProfExe,6,0,0,92.136821036,1,33,37.525751033
1693,0,11900,61094,74842,,Other,12,0,0,250.19983439,0,26,29.734874071
1694,0,12000,84172,123415,DebtCon,Office,9,0,0,139.01844935,1,21,38.582669884
1696,0,12000,63019,74204,DebtCon,Office,6,0,0,98.591738332,2,14,24.490438355
1697,0,12000,41182,59947,HomeImp,Other,23,0,0,118.17993915,0,22,37.131064161
1698,0,12000,57371,69076,DebtCon,Mgr,10,1,0,83.251972039,1,19,29.632108256
1699,0,12000,76799,83864,DebtCon,Mgr,8,0,0,102.20427433,0,22,27.17193008
1701,0,12000,30777,43157,DebtCon,Other,8,,0,151.69943102,7,28,38.177742947
1702,0,12000,7804,65395,HomeImp,Other,8,2,0,347.12332582,0,21,16.816307486
1703,0,12000,38130,68707,DebtCon,Office,23,0,0,234.88798047,1,29,26.301236902
1704,0,12000,15756,53079,HomeImp,Office,23,0,0,259.55504435,0,20,29.397478217
1706,0,12000,69796,93757,DebtCon,Office,16,0,1,91.432675908,0,8,24.459383678
1707,0,12000,102109,121229,DebtCon,,2,0,0,104.48259122,0,25,34.767288887
1709,1,12000,76345,89036,HomeImp,Other,8,0,0,91.97034976,1,19,50.173065029
1710,0,12000,35721,52938,HomeImp,Other,23,0,1,125.928071,0,22,38.627024993
1711,0,12000,72786,84595,DebtCon,Office,4,2,2,198.76932508,3,30,38.090209026
1712,1,12000,42000,60000,DebtCon,Other,4,1,2,145.53333333,0,23,
1714,1,12000,74427,96270,DebtCon,Other,18,0,1,169.73333333,2,40,
1715,1,12000,,,HomeImp,Other,3,0,2,213.66666667,1,15,
1716,0,12000,43000,64000,DebtCon,Other,1,0,0,262.96666667,0,21,
1719,0,12000,87000,101200,DebtCon,Sales,13,,2,151.13333333,1,18,
1720,0,12000,98000,123385,HomeImp,ProfExe,10,0,0,170.43333333,3,32,
1722,0,12000,73000,94900,DebtCon,ProfExe,9,3,0,189.7,1,30,
1723,0,12000,150000,175065,DebtCon,ProfExe,7,,1,206.66666667,4,26,
1724,0,12000,29600,61250,DebtCon,ProfExe,7.5,0,0,264.8,1,16,
1725,0,12000,,63000,,,0,0,0,,0,0,
1726,0,12000,94000,112125,HomeImp,Office,2,0,0,143.03333333,1,22,
1727,0,12000,72000,106000,DebtCon,Other,6,0,0,78.066666667,2,14,
1728,0,12000,42482,67800,DebtCon,ProfExe,19,0,0,199.9,0,16,
1729,0,12000,53800,80000,DebtCon,Other,0.3,0,0,124.76666667,4,11,
1731,0,12000,44000,59500,DebtCon,Other,3.7,0,0,172.5,0,14,
1732,0,12000,81000,105250,DebtCon,ProfExe,9,0,0,200.9,2,37,
1733,0,12000,36346,54000,DebtCon,Other,,0,0,114.66666667,2,19,
